dataset_name,fold,fit_time,score_time,accuracy,balanced_accuracy,precision,recall,roc_auc,average_precision,n_estimators,min_samples_split,min_samples_leaf,max_samples,max_depth,seed,freq,size,noise
simulated_seed7_freq050_size1000_noise80_dataset,1,393.64172625541687,0.7108561992645264,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,500,5,10,0.8,20.0,7,50,1000,80
simulated_seed7_freq050_size1000_noise80_dataset,2,396.01185941696167,0.39364171028137207,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,1000,80
simulated_seed7_freq050_size1000_noise80_dataset,3,396.4347324371338,0.08816385269165039,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,500,5,10,0.8,20.0,7,50,1000,80
simulated_seed7_freq050_size1000_noise80_dataset,4,395.43820691108704,0.6761665344238281,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,7,50,1000,80
simulated_seed3_freq010_size100_noise5_dataset,0,281.98433470726013,0.05704784393310547,0.8125,0.8125,0.7777777777777778,0.875,0.78125,0.737833694083694,200,5,5,0.8,10.0,3,10,100,5
simulated_seed3_freq010_size100_noise5_dataset,1,280.37618947029114,0.07852864265441895,0.6875,0.6875,0.7142857142857143,0.625,0.875,0.8701388888888888,200,5,1,0.8,,3,10,100,5
simulated_seed3_freq010_size100_noise5_dataset,2,278.9744243621826,0.09833717346191406,0.75,0.75,0.75,0.75,0.859375,0.8668650793650794,200,5,1,0.8,,3,10,100,5
simulated_seed3_freq010_size100_noise5_dataset,3,282.26164865493774,0.07553982734680176,0.8125,0.8125,0.8571428571428571,0.75,0.84375,0.8671130952380952,500,10,1,0.8,20.0,3,10,100,5
simulated_seed3_freq010_size100_noise5_dataset,4,279.61186623573303,0.10317015647888184,0.625,0.625,0.625,0.625,0.734375,0.7453754578754579,200,5,1,0.8,,3,10,100,5
simulated_seed3_freq010_size100_noise25_dataset,0,277.2867314815521,0.055908918380737305,0.5625,0.5625,0.6,0.375,0.734375,0.7707656926406925,100,10,10,0.8,,3,10,100,25
simulated_seed3_freq010_size100_noise25_dataset,1,277.8204519748688,0.09877490997314453,0.8125,0.8125,0.7777777777777778,0.875,0.9375,0.9472222222222222,200,2,1,,20.0,3,10,100,25
simulated_seed3_freq010_size100_noise25_dataset,2,278.24502301216125,0.1303095817565918,0.625,0.625,0.625,0.625,0.703125,0.7768127705627705,500,2,1,,10.0,3,10,100,25
simulated_seed3_freq010_size100_noise25_dataset,3,279.887079000473,0.04466414451599121,0.875,0.875,0.875,0.875,0.96875,0.975,100,5,1,0.8,10.0,3,10,100,25
simulated_seed3_freq010_size100_noise25_dataset,4,279.9434974193573,0.0756828784942627,0.5625,0.5625,0.5714285714285714,0.5,0.625,0.6888548951048952,500,5,10,,20.0,3,10,100,25
simulated_seed3_freq010_size100_noise50_dataset,0,280.57339215278625,0.044149160385131836,0.5625,0.5625,0.5454545454545454,0.75,0.65625,0.7149267399267398,100,10,10,,,3,10,100,50
simulated_seed3_freq010_size100_noise50_dataset,1,277.6589777469635,0.062064170837402344,0.6875,0.6875,0.8,0.5,0.828125,0.8623511904761905,100,10,10,,,3,10,100,50
simulated_seed3_freq010_size100_noise50_dataset,2,279.8805434703827,0.07929301261901855,0.4375,0.4375,0.42857142857142855,0.375,0.578125,0.6625270562770562,100,10,10,,,3,10,100,50
simulated_seed3_freq010_size100_noise50_dataset,3,279.2439408302307,0.06531238555908203,0.625,0.625,0.6666666666666666,0.5,0.53125,0.618452380952381,100,10,10,0.8,,3,10,100,50
simulated_seed3_freq010_size100_noise50_dataset,4,281.03663539886475,0.04666566848754883,0.5625,0.5625,0.6,0.375,0.5546875,0.5540140415140415,200,2,1,,20.0,3,10,100,50
simulated_seed3_freq010_size100_noise60_dataset,0,280.3913781642914,0.10176277160644531,0.375,0.375,0.375,0.375,0.3125,0.4280521561771562,100,10,10,,,3,10,100,60
simulated_seed3_freq010_size100_noise60_dataset,1,281.2294387817383,0.04811382293701172,0.3125,0.3125,0.2857142857142857,0.25,0.4375,0.47601530414030413,100,10,10,0.8,,3,10,100,60
simulated_seed3_freq010_size100_noise60_dataset,2,280.6005976200104,0.05847430229187012,0.5,0.5,0.5,0.375,0.53125,0.6146103896103896,100,10,10,0.8,,3,10,100,60
simulated_seed3_freq010_size100_noise60_dataset,3,275.86405968666077,0.10732698440551758,0.375,0.375,0.375,0.375,0.515625,0.6410450660450661,200,2,1,,20.0,3,10,100,60
simulated_seed3_freq010_size100_noise60_dataset,4,281.4457492828369,0.03830075263977051,0.6875,0.6875,0.7142857142857143,0.625,0.8125,0.8519230769230769,100,10,10,,,3,10,100,60
simulated_seed3_freq010_size100_noise70_dataset,0,282.70757961273193,0.03885912895202637,0.5,0.5,0.5,0.875,0.625,0.7354166666666667,100,10,10,0.8,,3,10,100,70
simulated_seed3_freq010_size100_noise70_dataset,1,280.24764800071716,0.07415008544921875,0.375,0.375,0.375,0.375,0.375,0.4799603174603174,100,10,10,0.8,,3,10,100,70
simulated_seed3_freq010_size100_noise70_dataset,2,282.51459646224976,0.04697012901306152,0.5625,0.5625,0.5714285714285714,0.5,0.515625,0.5510687229437229,100,10,5,,,3,10,100,70
simulated_seed3_freq010_size100_noise70_dataset,3,281.92061972618103,0.16335177421569824,0.25,0.25,0.25,0.25,0.203125,0.4141483516483517,200,2,10,,,3,10,100,70
simulated_seed3_freq010_size100_noise70_dataset,4,282.4262692928314,0.07656407356262207,0.1875,0.1875,0.0,0.0,0.234375,0.3958829365079365,100,10,10,,,3,10,100,70
simulated_seed3_freq010_size100_noise80_dataset,0,280.98878812789917,0.10065126419067383,0.5625,0.5625,0.5714285714285714,0.5,0.5234375,0.6072916666666667,200,2,1,,20.0,3,10,100,80
simulated_seed3_freq010_size100_noise80_dataset,1,283.7475075721741,0.1315755844116211,0.25,0.25,0.3333333333333333,0.5,0.203125,0.40789835164835164,200,2,10,,,3,10,100,80
simulated_seed3_freq010_size100_noise80_dataset,2,283.8842535018921,0.0860755443572998,0.6875,0.6875,0.6363636363636364,0.875,0.671875,0.6417478354978354,500,2,1,,10.0,3,10,100,80
simulated_seed3_freq010_size100_noise80_dataset,3,284.19027280807495,0.08304977416992188,0.5,0.5,0.5,0.625,0.40625,0.5322382478632479,500,2,1,,10.0,3,10,100,80
simulated_seed3_freq010_size100_noise80_dataset,4,281.1229336261749,0.21963286399841309,0.6875,0.6875,0.6666666666666666,0.75,0.671875,0.7022779304029304,500,2,1,,10.0,3,10,100,80
simulated_seed3_freq025_size100_noise5_dataset,0,283.7546458244324,0.1348552703857422,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,25,100,5
simulated_seed3_freq025_size100_noise5_dataset,1,279.0924949645996,0.08884954452514648,0.9375,0.9375,1.0,0.875,1.0,1.0,100,5,1,0.8,10.0,3,25,100,5
simulated_seed3_freq025_size100_noise5_dataset,2,284.8839383125305,0.07388758659362793,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,25,100,5
simulated_seed3_freq025_size100_noise5_dataset,3,280.164626121521,0.15680384635925293,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,25,100,5
simulated_seed3_freq025_size100_noise5_dataset,4,284.4126694202423,0.09145164489746094,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,25,100,5
simulated_seed3_freq025_size100_noise25_dataset,0,285.5424530506134,0.10016751289367676,0.875,0.875,1.0,0.75,1.0,1.0,200,2,10,,,3,25,100,25
simulated_seed3_freq025_size100_noise25_dataset,1,284.30076694488525,0.08261823654174805,0.875,0.875,0.875,0.875,0.9375,0.9583333333333333,200,5,5,0.8,10.0,3,25,100,25
simulated_seed3_freq025_size100_noise25_dataset,2,285.9980299472809,0.09001946449279785,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,,20.0,3,25,100,25
simulated_seed3_freq025_size100_noise25_dataset,3,284.9703760147095,0.10272908210754395,0.875,0.875,0.875,0.875,0.96875,0.9704861111111112,100,10,10,0.8,,3,25,100,25
simulated_seed3_freq025_size100_noise25_dataset,4,286.25525546073914,0.07486391067504883,0.8125,0.8125,0.7777777777777778,0.875,0.890625,0.8951388888888889,500,5,10,,20.0,3,25,100,25
simulated_seed3_freq025_size100_noise50_dataset,0,285.5364565849304,0.0729069709777832,0.8125,0.8125,0.7777777777777778,0.875,0.90625,0.9159722222222222,200,2,10,,,3,25,100,50
simulated_seed3_freq025_size100_noise50_dataset,1,282.4906437397003,0.08583664894104004,0.8125,0.8125,0.7777777777777778,0.875,0.84375,0.8720619658119658,200,2,10,0.8,10.0,3,25,100,50
simulated_seed3_freq025_size100_noise50_dataset,2,286.86613631248474,0.054007768630981445,0.8125,0.8125,1.0,0.625,0.96875,0.9704861111111112,200,2,10,,,3,25,100,50
simulated_seed3_freq025_size100_noise50_dataset,3,287.0931615829468,0.07393765449523926,0.6875,0.6875,0.7142857142857143,0.625,0.75,0.7874209124209124,500,5,10,0.8,20.0,3,25,100,50
simulated_seed3_freq025_size100_noise50_dataset,4,286.4137547016144,0.06684112548828125,0.625,0.625,0.625,0.625,0.734375,0.8040990259740259,200,2,10,0.8,10.0,3,25,100,50
simulated_seed3_freq025_size100_noise60_dataset,0,280.71899032592773,0.16103219985961914,0.5625,0.5625,0.5714285714285714,0.5,0.65625,0.7754734848484848,500,5,10,0.8,20.0,3,25,100,60
simulated_seed3_freq025_size100_noise60_dataset,1,280.35861372947693,0.16501855850219727,0.4375,0.4375,0.4,0.25,0.390625,0.47412587412587415,500,5,10,0.8,20.0,3,25,100,60
simulated_seed3_freq025_size100_noise60_dataset,2,280.9248764514923,0.12232422828674316,0.6875,0.6875,0.6666666666666666,0.75,0.671875,0.7788690476190476,500,5,10,0.8,20.0,3,25,100,60
simulated_seed3_freq025_size100_noise60_dataset,3,281.7251441478729,0.07527709007263184,0.5625,0.5625,0.6666666666666666,0.25,0.578125,0.6851377788877788,500,5,10,,20.0,3,25,100,60
simulated_seed3_freq025_size100_noise60_dataset,4,281.49702739715576,0.0883486270904541,0.5,0.5,0.5,0.625,0.640625,0.7767857142857143,500,5,10,0.8,20.0,3,25,100,60
simulated_seed3_freq025_size100_noise70_dataset,0,284.5060336589813,0.03932595252990723,0.25,0.25,0.25,0.25,0.265625,0.4836038961038961,100,10,10,0.8,,3,25,100,70
simulated_seed3_freq025_size100_noise70_dataset,1,283.5085656642914,0.057131052017211914,0.3125,0.3125,0.2857142857142857,0.25,0.296875,0.4968968531468531,100,10,10,0.8,,3,25,100,70
simulated_seed3_freq025_size100_noise70_dataset,2,284.0413222312927,0.047693490982055664,0.375,0.375,0.4,0.5,0.28125,0.40924873737373735,100,10,10,,,3,25,100,70
simulated_seed3_freq025_size100_noise70_dataset,3,279.46563267707825,0.17968320846557617,0.125,0.125,0.0,0.0,0.140625,0.3668373293373294,500,5,10,,20.0,3,25,100,70
simulated_seed3_freq025_size100_noise70_dataset,4,283.01996541023254,0.2090749740600586,0.4375,0.4375,0.42857142857142855,0.375,0.484375,0.6205544455544456,500,10,5,0.8,10.0,3,25,100,70
simulated_seed3_freq025_size100_noise80_dataset,0,286.3821864128113,0.16692590713500977,0.4375,0.4375,0.4,0.25,0.34375,0.4478896103896104,500,5,10,0.8,20.0,3,25,100,80
simulated_seed3_freq025_size100_noise80_dataset,1,286.3084349632263,0.06401228904724121,0.4375,0.4375,0.4444444444444444,0.5,0.296875,0.494367784992785,100,10,10,0.8,,3,25,100,80
simulated_seed3_freq025_size100_noise80_dataset,2,286.08172583580017,0.11013364791870117,0.0625,0.0625,0.0,0.0,0.0625,0.3488390082140082,200,10,5,,,3,25,100,80
simulated_seed3_freq025_size100_noise80_dataset,3,286.7843585014343,0.04614591598510742,0.375,0.375,0.4,0.5,0.421875,0.49727564102564104,200,5,5,0.8,10.0,3,25,100,80
simulated_seed3_freq025_size100_noise80_dataset,4,286.3614649772644,0.0910794734954834,0.0,0.0,0.0,0.0,0.0,0.33712814962814963,200,2,10,,,3,25,100,80
simulated_seed3_freq050_size100_noise5_dataset,0,283.5996780395508,0.1433851718902588,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,100,5
simulated_seed3_freq050_size100_noise5_dataset,1,285.67903685569763,0.07250523567199707,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,100,5
simulated_seed3_freq050_size100_noise5_dataset,2,285.24553990364075,0.11375951766967773,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,100,5
simulated_seed3_freq050_size100_noise5_dataset,3,282.10944390296936,0.12074470520019531,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,100,5
simulated_seed3_freq050_size100_noise5_dataset,4,285.3488688468933,0.09000468254089355,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,100,5
simulated_seed3_freq050_size100_noise25_dataset,0,279.1374480724335,0.14124512672424316,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,100,25
simulated_seed3_freq050_size100_noise25_dataset,1,283.61598920822144,0.13930273056030273,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,100,25
simulated_seed3_freq050_size100_noise25_dataset,2,284.65740275382996,0.07276630401611328,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,100,25
simulated_seed3_freq050_size100_noise25_dataset,3,284.10414123535156,0.12447381019592285,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,100,25
simulated_seed3_freq050_size100_noise25_dataset,4,284.43897819519043,0.08890843391418457,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,100,25
simulated_seed3_freq050_size100_noise50_dataset,0,281.46782422065735,0.190476655960083,0.8125,0.8125,0.7777777777777778,0.875,0.953125,0.9659090909090909,500,5,10,0.8,20.0,3,50,100,50
simulated_seed3_freq050_size100_noise50_dataset,1,285.0733370780945,0.0748291015625,0.875,0.875,1.0,0.75,1.0,1.0,500,5,10,,20.0,3,50,100,50
simulated_seed3_freq050_size100_noise50_dataset,2,284.2656247615814,0.05236506462097168,0.8125,0.8125,0.8571428571428571,0.75,0.859375,0.895021645021645,100,10,10,0.8,,3,50,100,50
simulated_seed3_freq050_size100_noise50_dataset,3,282.09876775741577,0.19689393043518066,0.9375,0.9375,1.0,0.875,0.984375,0.9861111111111112,500,5,10,,20.0,3,50,100,50
simulated_seed3_freq050_size100_noise50_dataset,4,284.8467106819153,0.08951592445373535,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,50,100,50
simulated_seed3_freq050_size100_noise60_dataset,0,283.5063600540161,0.07874083518981934,0.9375,0.9375,0.8888888888888888,1.0,0.9375,0.931795634920635,500,5,10,,20.0,3,50,100,60
simulated_seed3_freq050_size100_noise60_dataset,1,283.0430190563202,0.08952569961547852,0.8125,0.8125,0.8571428571428571,0.75,0.9375,0.9472222222222222,500,5,10,0.8,20.0,3,50,100,60
simulated_seed3_freq050_size100_noise60_dataset,2,281.89695954322815,0.18002867698669434,0.875,0.875,1.0,0.75,0.859375,0.9138888888888889,500,10,1,0.8,20.0,3,50,100,60
simulated_seed3_freq050_size100_noise60_dataset,3,282.47774386405945,0.13633346557617188,0.75,0.75,0.7,0.875,0.78125,0.8427579365079365,500,5,10,,20.0,3,50,100,60
simulated_seed3_freq050_size100_noise60_dataset,4,281.50963592529297,0.20610380172729492,0.8125,0.8125,0.7777777777777778,0.875,0.96875,0.975,500,5,10,0.8,20.0,3,50,100,60
simulated_seed3_freq050_size100_noise70_dataset,0,284.61836314201355,0.2752702236175537,0.5625,0.5625,0.5555555555555556,0.625,0.5390625,0.627209595959596,500,2,1,,10.0,3,50,100,70
simulated_seed3_freq050_size100_noise70_dataset,1,289.3108699321747,0.05364990234375,0.9375,0.9375,0.8888888888888888,1.0,1.0,1.0,100,5,1,0.8,10.0,3,50,100,70
simulated_seed3_freq050_size100_noise70_dataset,2,289.7203116416931,0.07647371292114258,0.625,0.625,0.625,0.625,0.65625,0.772348484848485,500,2,1,,10.0,3,50,100,70
simulated_seed3_freq050_size100_noise70_dataset,3,288.07197880744934,0.20006394386291504,0.6875,0.6875,0.7142857142857143,0.625,0.75,0.8381410256410255,500,2,1,,10.0,3,50,100,70
simulated_seed3_freq050_size100_noise70_dataset,4,288.2076680660248,0.07325553894042969,0.75,0.75,0.7,0.875,0.765625,0.7019230769230769,100,10,10,0.8,,3,50,100,70
simulated_seed3_freq050_size100_noise80_dataset,0,287.7352011203766,0.05714273452758789,0.6875,0.6875,0.6363636363636364,0.875,0.671875,0.6542478354978354,100,10,5,,,3,50,100,80
simulated_seed3_freq050_size100_noise80_dataset,1,288.5544867515564,0.07564234733581543,0.625,0.625,0.6,0.75,0.703125,0.7979166666666667,500,2,1,,10.0,3,50,100,80
simulated_seed3_freq050_size100_noise80_dataset,2,282.9931836128235,0.09426450729370117,0.4375,0.4375,0.4666666666666667,0.875,0.546875,0.5745535714285714,200,2,1,,20.0,3,50,100,80
simulated_seed3_freq050_size100_noise80_dataset,3,287.47645139694214,0.12059140205383301,0.3125,0.3125,0.2857142857142857,0.25,0.25,0.5537337662337662,500,2,1,,10.0,3,50,100,80
simulated_seed3_freq050_size100_noise80_dataset,4,286.1206634044647,0.1350536346435547,0.5625,0.5625,0.5555555555555556,0.625,0.625,0.7826923076923077,500,2,1,,10.0,3,50,100,80
simulated_seed3_freq010_size200_noise5_dataset,0,288.30359292030334,0.3084676265716553,0.875,0.875,0.9285714285714286,0.8125,0.91015625,0.8976819598530124,500,2,1,,10.0,3,10,200,5
simulated_seed3_freq010_size200_noise5_dataset,1,289.88797187805176,0.12962841987609863,0.84375,0.84375,0.8235294117647058,0.875,0.91796875,0.9252534814242943,500,2,1,,10.0,3,10,200,5
simulated_seed3_freq010_size200_noise5_dataset,2,288.13834953308105,0.23554658889770508,0.96875,0.96875,0.9411764705882353,1.0,1.0,1.0,500,2,1,,10.0,3,10,200,5
simulated_seed3_freq010_size200_noise5_dataset,3,289.7212166786194,0.22475934028625488,0.875,0.875,0.875,0.875,0.96875,0.9715161064425771,500,2,1,,10.0,3,10,200,5
simulated_seed3_freq010_size200_noise5_dataset,4,290.95437002182007,0.0740499496459961,0.84375,0.84375,0.8666666666666667,0.8125,0.953125,0.9572576272411799,500,2,1,,10.0,3,10,200,5
simulated_seed3_freq010_size200_noise25_dataset,0,289.0022690296173,0.10051155090332031,0.90625,0.90625,0.9333333333333333,0.875,0.95703125,0.9604013174325674,500,10,1,0.8,20.0,3,10,200,25
simulated_seed3_freq010_size200_noise25_dataset,1,287.8436336517334,0.12978553771972656,0.5625,0.5625,0.5625,0.5625,0.703125,0.7015290716335608,500,5,10,,20.0,3,10,200,25
simulated_seed3_freq010_size200_noise25_dataset,2,286.9859960079193,0.13611102104187012,0.8125,0.8125,0.8125,0.8125,0.87890625,0.9219827586206896,200,5,5,0.8,10.0,3,10,200,25
simulated_seed3_freq010_size200_noise25_dataset,3,288.34862184524536,0.05456233024597168,0.71875,0.71875,0.8181818181818182,0.5625,0.8359375,0.7972781082615641,200,2,10,0.8,10.0,3,10,200,25
simulated_seed3_freq010_size200_noise25_dataset,4,285.82893657684326,0.09630608558654785,0.5,0.5,0.5,0.625,0.53515625,0.5504389402269361,200,10,5,,,3,10,200,25
simulated_seed3_freq010_size200_noise50_dataset,0,287.77051639556885,0.18883609771728516,0.78125,0.78125,1.0,0.5625,0.859375,0.9040377964426878,200,2,1,,10.0,3,10,200,50
simulated_seed3_freq010_size200_noise50_dataset,1,289.0345802307129,0.07760334014892578,0.71875,0.71875,0.7692307692307693,0.625,0.814453125,0.7840572725012084,200,2,1,,20.0,3,10,200,50
simulated_seed3_freq010_size200_noise50_dataset,2,290.1208167076111,0.07681941986083984,0.59375,0.59375,0.5882352941176471,0.625,0.69140625,0.6791890274185166,500,2,1,,10.0,3,10,200,50
simulated_seed3_freq010_size200_noise50_dataset,3,289.3408486843109,0.09275102615356445,0.84375,0.84375,0.9230769230769231,0.75,0.87109375,0.913768262987013,500,2,1,,10.0,3,10,200,50
simulated_seed3_freq010_size200_noise50_dataset,4,288.6197462081909,0.19107437133789062,0.625,0.625,0.625,0.625,0.703125,0.6148882754242662,500,10,1,0.8,20.0,3,10,200,50
simulated_seed3_freq010_size200_noise60_dataset,0,285.7256407737732,0.10766887664794922,0.53125,0.53125,0.5555555555555556,0.3125,0.515625,0.5847780385219479,200,2,10,,,3,10,200,60
simulated_seed3_freq010_size200_noise60_dataset,1,287.31967663764954,0.04468846321105957,0.46875,0.46875,0.46153846153846156,0.375,0.47265625,0.5192574045294889,100,10,5,,,3,10,200,60
simulated_seed3_freq010_size200_noise60_dataset,2,287.79416823387146,0.0747072696685791,0.5,0.5,0.5,0.5,0.484375,0.4924731559290383,500,10,1,0.8,20.0,3,10,200,60
simulated_seed3_freq010_size200_noise60_dataset,3,281.94129037857056,0.1030876636505127,0.4375,0.4375,0.42857142857142855,0.375,0.41796875,0.4440137159156157,100,5,1,0.8,10.0,3,10,200,60
simulated_seed3_freq010_size200_noise60_dataset,4,284.4162299633026,0.18839097023010254,0.5625,0.5625,0.5555555555555556,0.625,0.5703125,0.5891917431600004,500,10,5,0.8,10.0,3,10,200,60
simulated_seed3_freq010_size200_noise70_dataset,0,289.4822781085968,0.07774734497070312,0.40625,0.40625,0.36363636363636365,0.25,0.36328125,0.4239192223676796,500,2,1,,10.0,3,10,200,70
simulated_seed3_freq010_size200_noise70_dataset,1,288.74448800086975,0.18132472038269043,0.40625,0.40625,0.42857142857142855,0.5625,0.421875,0.48083552013995556,500,2,1,,10.0,3,10,200,70
simulated_seed3_freq010_size200_noise70_dataset,2,288.08726811408997,0.07995820045471191,0.34375,0.34375,0.3684210526315789,0.4375,0.39453125,0.5260807017057016,100,10,10,0.8,,3,10,200,70
simulated_seed3_freq010_size200_noise70_dataset,3,289.208544254303,0.046684980392456055,0.40625,0.40625,0.4,0.375,0.39453125,0.43475694107844776,100,5,1,0.8,,3,10,200,70
simulated_seed3_freq010_size200_noise70_dataset,4,288.5812623500824,0.20148706436157227,0.375,0.375,0.375,0.375,0.33203125,0.45915030619930686,500,5,10,,20.0,3,10,200,70
simulated_seed3_freq010_size200_noise80_dataset,0,286.76954460144043,0.22680425643920898,0.40625,0.40625,0.42105263157894735,0.5,0.2890625,0.3945328159897114,500,10,1,0.8,20.0,3,10,200,80
simulated_seed3_freq010_size200_noise80_dataset,1,287.92137813568115,0.10289502143859863,0.53125,0.53125,0.5238095238095238,0.6875,0.4453125,0.46476394631548906,500,2,1,0.8,,3,10,200,80
simulated_seed3_freq010_size200_noise80_dataset,2,287.61553597450256,0.05796670913696289,0.40625,0.40625,0.4117647058823529,0.4375,0.38671875,0.44044154729429497,200,2,1,,20.0,3,10,200,80
simulated_seed3_freq010_size200_noise80_dataset,3,286.0208537578583,0.09125185012817383,0.5625,0.5625,0.5555555555555556,0.625,0.59375,0.5901947702324399,100,2,5,0.8,20.0,3,10,200,80
simulated_seed3_freq010_size200_noise80_dataset,4,286.7042622566223,0.15336108207702637,0.375,0.375,0.3333333333333333,0.25,0.4296875,0.45038869698064304,200,10,5,,,3,10,200,80
simulated_seed3_freq025_size200_noise5_dataset,0,292.03422021865845,0.0793309211730957,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,25,200,5
simulated_seed3_freq025_size200_noise5_dataset,1,291.4181869029999,0.13327312469482422,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,25,200,5
simulated_seed3_freq025_size200_noise5_dataset,2,289.95090675354004,0.18134093284606934,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,25,200,5
simulated_seed3_freq025_size200_noise5_dataset,3,291.82044291496277,0.10024261474609375,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,25,200,5
simulated_seed3_freq025_size200_noise5_dataset,4,288.6117305755615,0.21919727325439453,1.0,1.0,1.0,1.0,1.0,1.0,500,5,10,0.8,20.0,3,25,200,5
simulated_seed3_freq025_size200_noise25_dataset,0,290.08486104011536,0.04937863349914551,0.96875,0.96875,0.9411764705882353,1.0,0.99609375,0.9963235294117647,200,10,5,,,3,25,200,25
simulated_seed3_freq025_size200_noise25_dataset,1,288.70772075653076,0.08149099349975586,0.96875,0.96875,0.9411764705882353,1.0,1.0,1.0,200,10,5,,,3,25,200,25
simulated_seed3_freq025_size200_noise25_dataset,2,287.607887506485,0.22469878196716309,0.96875,0.96875,1.0,0.9375,1.0,1.0,500,10,1,0.8,20.0,3,25,200,25
simulated_seed3_freq025_size200_noise25_dataset,3,289.89065313339233,0.09562563896179199,1.0,1.0,1.0,1.0,1.0,1.0,500,10,1,0.8,20.0,3,25,200,25
simulated_seed3_freq025_size200_noise25_dataset,4,289.5472266674042,0.15297555923461914,1.0,1.0,1.0,1.0,1.0,1.0,500,10,5,0.8,10.0,3,25,200,25
simulated_seed3_freq025_size200_noise50_dataset,0,288.83634305000305,0.11035990715026855,0.78125,0.78125,0.8461538461538461,0.6875,0.87890625,0.9063621137634297,200,2,1,,10.0,3,25,200,50
simulated_seed3_freq025_size200_noise50_dataset,1,288.55042839050293,0.20548772811889648,0.9375,0.9375,1.0,0.875,0.984375,0.9875,500,2,1,,10.0,3,25,200,50
simulated_seed3_freq025_size200_noise50_dataset,2,283.486927986145,0.08570623397827148,0.875,0.875,0.875,0.875,0.95703125,0.96875,100,10,5,,,3,25,200,50
simulated_seed3_freq025_size200_noise50_dataset,3,289.4166760444641,0.08846116065979004,0.8125,0.8125,0.8571428571428571,0.75,0.94140625,0.9435836834733893,500,2,1,0.8,,3,25,200,50
simulated_seed3_freq025_size200_noise50_dataset,4,289.2888071537018,0.0961916446685791,0.96875,0.96875,1.0,0.9375,1.0,1.0,500,2,1,,10.0,3,25,200,50
simulated_seed3_freq025_size200_noise60_dataset,0,290.7493054866791,0.10176634788513184,0.78125,0.78125,0.7647058823529411,0.8125,0.87890625,0.8698911555729012,200,5,1,0.8,,3,25,200,60
simulated_seed3_freq025_size200_noise60_dataset,1,291.15461111068726,0.08904814720153809,0.65625,0.65625,0.631578947368421,0.75,0.68359375,0.7143752076387069,200,5,1,0.8,,3,25,200,60
simulated_seed3_freq025_size200_noise60_dataset,2,292.1948621273041,0.050290822982788086,0.71875,0.71875,0.6842105263157895,0.8125,0.75,0.805694795293286,200,2,1,,10.0,3,25,200,60
simulated_seed3_freq025_size200_noise60_dataset,3,290.32144594192505,0.27430176734924316,0.71875,0.71875,0.8888888888888888,0.5,0.7578125,0.8240788981050547,200,2,1,,10.0,3,25,200,60
simulated_seed3_freq025_size200_noise60_dataset,4,291.968061208725,0.09592390060424805,0.59375,0.59375,0.5652173913043478,0.8125,0.74609375,0.8108053358824017,500,10,1,0.8,20.0,3,25,200,60
simulated_seed3_freq025_size200_noise70_dataset,0,287.05100870132446,0.0693509578704834,0.65625,0.65625,0.6923076923076923,0.5625,0.6328125,0.7071453799424625,100,5,1,0.8,10.0,3,25,200,70
simulated_seed3_freq025_size200_noise70_dataset,1,286.3183636665344,0.1637437343597412,0.53125,0.53125,0.5333333333333333,0.5,0.5390625,0.6508153585152334,200,2,1,,10.0,3,25,200,70
simulated_seed3_freq025_size200_noise70_dataset,2,286.85021209716797,0.1114344596862793,0.53125,0.53125,0.5263157894736842,0.625,0.5859375,0.6343283475280759,200,2,1,,10.0,3,25,200,70
